id,name,nick_name,wins,losses,draws,height,weight,reach,stance
83a477a7dba1ca58,Clay Harvison,Bushwacker,13,6,0,185.42,77.11,187.96,Orthodox
296a120cb880477b,Kiru Sahota,,12,3,0,177.8,56.7,185.42,Orthodox
333b9e5c723ac873,Aleksandar Rakic,Rocket,14,5,0,193.04,92.99,198.12,Orthodox
b3d21b2610dcfaeb,Emily Whitmire,Spitfire,4,5,0,165.1,56.7,160.02,Orthodox
03dee485905dbc9f,Zachary Scroggin,,7,1,0,190.5,77.11,187.96,Orthodox
c9bbf1a0285a8076,Jeff Cox,The Grinder,10,7,0,177.8,70.31,,Orthodox
e2f6b2769aaedd6c,Serghei Spivac,Polar Bear,17,6,0,190.5,117.93,198.12,Orthodox
7342fcc41a4817fa,Ansar Chalangov,,14,5,0,175.26,77.11,,Orthodox
0b31f87be71ebbb1,Ben Askren,Funky,19,2,0,180.34,77.11,185.42,Orthodox
5114f1b5ad4cdf72,Shane Primm,,5,5,0,190.5,92.99,,Orthodox
a44020ea2e8cd026,JooSang Yoo,Zombie Jr.,9,0,0,170.18,65.77,180.34,Orthodox
915c8d39d4a0e7d1,Ramiro Hernandez,Junior,19,9,0,175.26,61.23,,Orthodox
fc60ecf0671b9489,Chris Holdsworth,,6,0,0,180.34,61.23,,
d0a5ef38a7778ac2,Estevan Payan,El Terrible,16,12,0,177.8,65.77,,Orthodox
e13abac8089a801a,Justin Tafa,Bad Man,7,5,0,182.88,119.75,187.96,Southpaw
fc31f896cde2bc2e,John Howard,Doomsday,24,13,0,170.18,77.11,182.88,Orthodox
2f43a3e82661fa99,Rei Tsuruya,,10,1,0,167.64,56.7,172.72,Orthodox
ee5df903f80c6816,Eldo Xavier Dias,,0,1,0,180.34,81.65,,
0e041d43a47d2e4b,Matt Lindland,The Law,22,9,0,182.88,83.91,187.96,Southpaw
1c061eb6e29eaa0a,Bob Cook,Crazy,5,0,0,175.26,77.11,,Orthodox
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,19,10,0,167.64,65.77,,Orthodox
2975297f505e9447,Jonny Parsons,The Sluggernaut,9,3,0,175.26,77.11,175.26,Orthodox
b53c46f613f6f248,Brianna Fortino,The Bull,9,3,0,152.4,52.16,157.48,Southpaw
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,10,5,1,167.64,56.7,167.64,Orthodox
0e5c4e72237461bb,Bruno Souza,The Tiger,10,3,0,177.8,65.77,177.8,Orthodox
ba5e253af86db1a8,Terrion Ware,Flash,17,9,0,172.72,61.23,180.34,Orthodox
bd878a638e0e3be3,Angela Magana,Your Majesty,11,9,0,154.94,52.16,165.1,Orthodox
4148802ae4a50768,Daniel Zellhuber,Golden Boy,15,2,0,185.42,70.31,195.58,Switch
6551c64fbcd1a467,Ariane da Silva,Queen of Violence,17,11,0,167.64,56.7,170.18,Orthodox
d90b630e0561818b,Gan McGee,The Giant,13,5,0,208.28,120.2,,Orthodox
9ccf8371fd80d45d,Luan Chagas,Tarzan,15,3,1,182.88,77.11,190.5,Orthodox
f7467152fd9f18a2,Taila Santos,,19,3,0,167.64,56.7,172.72,Orthodox
f5ff7bcdcfeba3ad,Trevor Prangley,,34,11,2,185.42,83.91,190.5,Orthodox
6bb1d2b714d4b3bc,Joey Gilbert,,2,3,0,180.34,70.31,,Orthodox
fe91d254db77a7fc,Dustin Kimura,The Diamond,11,3,0,170.18,61.23,180.34,Orthodox
f62850b3c7480db9,Keith Mielke,,0,5,0,172.72,83.91,,
09e62c450e754913,Jimmy Flick,The Brick,17,9,0,170.18,56.7,172.72,Orthodox
638cfec7ec559d6e,Brandon Thatch,Rukus,11,5,0,187.96,77.11,187.96,Switch
02d276b7d62b3472,Rudyard Moncayo,,0,3,0,177.8,88.45,,Orthodox
3cf18e01cb6cbde3,Sumudaerji,The Tibetan Eagle,17,7,0,172.72,56.7,182.88,Southpaw
c451d67c09c55418,Chan Sung Jung,The Korean Zombie,17,8,0,170.18,65.77,182.88,Orthodox
50db8711c70196cd,Ovince Saint Preux,,27,18,0,190.5,92.99,203.2,Southpaw
3329d692aea4dc28,Hamdy Abdelwahab,The Hammer,6,1,0,187.96,119.75,182.88,Southpaw
2a4200ead401a9ce,Carls John De Tomas,,6,2,0,165.1,56.7,180.34,Southpaw
e45cfa47f504033a,Jason Gonzalez,Nicoya,11,5,0,187.96,70.31,187.96,Southpaw
f8dc544e7077d014,Jorge Santiago,The Sandman,25,12,0,185.42,77.11,190.5,Orthodox
8c822811eedc11ad,Anton Zafir,The Professor,7,3,0,180.34,77.11,,Orthodox
2f815ed5f8278ba6,Ateba Gautier,The Silent Assassin,7,1,0,193.04,83.91,205.74,Switch
1cf1310684a841f5,Mostapha Al-Turk,,6,6,0,187.96,111.13,195.58,Orthodox
22061ff217907c78,Konstantin Erokhin,,9,3,0,180.34,104.33,,Orthodox
a7b48e18ca27795d,Mark Kerr,The Smashing Machine,15,11,0,190.5,120.66,,Switch
fbbde91f7bc2d3c5,Gary Goodridge,Big Daddy,23,22,1,190.5,112.94,,Orthodox
8e5bfd4e82352340,Pablo Garza,The Scarecrow,12,4,0,185.42,65.77,185.42,Orthodox
18b602842a24f7c5,Mike Rodriguez,Slo Mike,11,7,0,193.04,92.99,208.28,Southpaw
5eedbf1e9601be35,Brock Larson,,42,10,0,180.34,77.11,180.34,Southpaw
32feae6d9a1e5047,Quang Le,Bang,9,2,0,167.64,61.23,177.8,Orthodox
dea070ed4a2a8281,Thiago Santos,Marreta,22,11,0,187.96,92.99,193.04,Orthodox
87f8699fdcc2c404,Alice Ardelean,,10,7,0,160.02,52.16,157.48,Orthodox
30a09e43f15f1d75,Paulo Thiago,,18,9,0,180.34,77.11,187.96,Orthodox
d38e8c6ae2dfc051,Nazareno Malegarie,El Tigre,28,4,0,172.72,70.31,,
0d62719b1dcf7c40,Sheymon Moraes,,11,4,0,172.72,65.77,182.88,Orthodox
c0badf3243907e59,Alexandr Romanov,King Kong,18,3,0,187.96,118.84,190.5,Southpaw
7cdd3e5d3aa9cb39,Yan Cabral,,13,3,0,180.34,70.31,185.42,Orthodox
696002b59f09d73b,Joseph Sandoval,,7,7,0,170.18,61.23,,Southpaw
d7338bcb141abd2c,Antonina Shevchenko,La Pantera,10,4,0,172.72,56.7,170.18,Southpaw
9d83f6da776ff7d6,Roman Kopylov,,14,3,0,182.88,83.91,190.5,Southpaw
f264ba50b007f39e,Victor Hugo,Striker,25,5,0,170.18,61.23,180.34,Orthodox
001eb2ab0f30e7ea,Mark Choinski,The Shark,8,1,0,172.72,70.31,175.26,Orthodox
8f5c8850b2484173,Mairbek Taisumov,Beckan,27,6,0,175.26,70.31,185.42,Orthodox
0fb1e2694a39a02f,Yuri Villefort,,10,5,0,182.88,77.11,185.42,Orthodox
adccbc19b22e19af,SeungGuk Choi,,7,3,0,167.64,56.7,162.56,Orthodox
e7e01e266a9d4342,Ronnie Lawrence,The Heat,8,2,0,172.72,61.23,172.72,Switch
e741536153227386,Sean Alvarez,,4,3,0,182.88,106.59,,Orthodox
19b7738321cfae42,Mallory Martin,,7,5,0,162.56,52.16,160.02,Orthodox
776a58a67665a171,Nad Narimani,Smiler,12,4,0,172.72,65.77,177.8,Orthodox
aa79d5399571068e,Brandon Wolff,,7,5,0,175.26,77.11,,Orthodox
e2be0c1a9b886d92,MarQuel Mederos,,11,1,0,177.8,70.31,175.26,Orthodox
cbe79765d44bd172,Alvin Robinson,,15,9,0,175.26,70.31,172.72,Southpaw
d024ed963e8bf7ea,Damien Brown,Beatdown,17,12,0,177.8,70.31,172.72,Orthodox
5669b828e7e11329,David Kaplan,Diamond,3,4,0,170.18,70.31,,Orthodox
453ee00c3e1ae9dd,Ron Faircloth,,33,20,0,175.26,92.99,,Orthodox
af5b208e97f5d382,Wilson Gouveia,,14,8,0,185.42,83.91,193.04,Orthodox
1091d4d957141094,Nikita Krylov,The Miner,30,10,0,190.5,92.99,195.58,Orthodox
27b388f0aab49780,Dione Barbosa,The Witch,8,3,0,167.64,56.7,167.64,Orthodox
a57cb948c4c70a47,Isaac Dulgarian,The Midwest Choppa,7,1,0,170.18,65.77,180.34,Orthodox
809bd1a871491508,Terrance McKinney,T. Wrecks,17,7,0,177.8,70.31,185.42,Switch
efc67b07eed39794,Istela Nunes,,6,6,0,162.56,52.16,167.64,Orthodox
be0b310a12eb80b4,Enrique Barzola,El Fuerte,17,5,2,170.18,65.77,177.8,Orthodox
37b1696e6d115957,Rolando Delgado,Roli,11,6,1,190.5,70.31,195.58,Orthodox
979f7edbb6980b0d,CJ Fernandes,,14,8,3,187.96,77.11,,
5f179af5fffeb9f6,Cortney Casey,Cast Iron,10,10,0,170.18,56.7,170.18,Orthodox
1d147d4163a6989b,Nick Sanzo,,1,1,0,175.26,86.18,,
80779d7441af1b52,Christian Morecraft,,8,3,0,198.12,117.93,205.74,Orthodox
45e738622ea2c02c,Timur Valiev,Lucky,18,3,0,167.64,61.23,170.18,Orthodox
7a5e8c94a86f9895,Chris Barnett,Beastboy,23,9,0,175.26,120.2,190.5,Orthodox
9384e71bca6c409d,Marco Tulio,Matuto,14,1,0,182.88,83.91,187.96,Orthodox
d1053e55f00e53fe,AJ Cunningham,The Savage,11,5,0,177.8,61.23,180.34,Orthodox
8fd808923cffff82,Andre Fili,Touchy,24,12,0,180.34,65.77,187.96,Orthodox
8d9586726252dbf7,Kevin Casey,King,9,5,2,180.34,83.91,195.58,Southpaw
e5ca2bc2451a5956,Tina Lahdemaki,Jelly Bean,5,1,0,157.48,52.16,,Orthodox
597499ac7a5aac62,Abdul-Kareem Al-Selwady,Pride of Palestine,15,4,0,172.72,70.31,175.26,Orthodox
7cbf7c78d3b34218,Drakkar Klose,,15,3,1,175.26,70.31,177.8,Orthodox
f4c49976c75c5ab2,Conor McGregor,The Notorious,22,6,0,175.26,70.31,187.96,Southpaw
a6c20202c701e5ca,Sasha Palatnikov,,6,4,0,185.42,77.11,182.88,Switch
102a8fdf8cbf7467,Kleydson Rodrigues,KR,8,4,0,165.1,61.23,170.18,Orthodox
1fc64507a0cb38cf,Rostem Akman,,6,2,0,177.8,77.11,182.88,Switch
e82d5f54daa85a7e,Joe Merritt,,7,2,0,182.88,77.11,,Orthodox
e51ee8ded927fc51,Chris de la Rocha,,5,3,0,190.5,113.4,203.2,Orthodox
4c288a2b250bb576,Luke Jumeau,The Jedi,13,5,0,180.34,77.11,182.88,Orthodox
0778f94eb5d588a5,Joey Gomez,KO King,6,2,0,177.8,61.23,185.42,Orthodox
ed7d329d7c29428d,Colby Thicknesse,Slickness,7,1,0,170.18,61.23,175.26,Orthodox
980b4e712489098e,Dave Strasser,,25,8,0,177.8,77.11,,Orthodox
06626b6287e1ae1e,Chris Padilla,Taco,16,6,0,175.26,70.31,187.96,Orthodox
5866fc86183a9fb8,Erick Silva,,19,9,0,182.88,77.11,187.96,Orthodox
e99eb0ef25885de5,Mitch Ramirez,,8,3,0,180.34,70.31,180.34,Orthodox
99dd0147dc4ef80c,Genki Sudo,Neo-Samurai,15,4,2,175.26,70.31,,Orthodox
dc9572dd6ec74859,Colby Covington,Chaos,17,5,0,180.34,77.11,182.88,Orthodox
ea3dcc417c322064,Martin Day,The Spartan,8,6,0,177.8,65.77,185.42,Orthodox
8c57c7b8c3bab0eb,Nicolae Negumereanu,,13,2,0,182.88,92.99,198.12,Orthodox
9c393e836a852f30,Mauricio Ruffy,,12,1,0,180.34,70.31,190.5,Orthodox
0cd0456d6029cec2,Robert Valentin,Robzilla,11,5,0,187.96,83.91,195.58,Orthodox
86f582852a5b240a,Mac Danzig,,21,12,1,172.72,70.31,177.8,Orthodox
4c805f5f58a75df0,Mikey Burnett,The Eastside Assassin,5,2,0,167.64,77.11,,Orthodox
07f72a2a7591b409,Jon Jones,Bones,28,1,0,193.04,112.49,213.36,Orthodox
25f9a5f3e8a52618,Jhonata Diniz,,9,1,0,193.04,115.21,200.66,Orthodox
4690d47bf725fd98,Gokhan Saki,The Rebel,1,2,0,182.88,92.99,185.42,Orthodox
d2f43cfaf8ca3560,Fernando Padilla,El Valiente,16,6,0,185.42,65.77,193.04,Orthodox
148bb103cfbf123e,Toshiomi Kazama,,11,4,0,170.18,61.23,175.26,Orthodox
af49a6c491ca22a3,Kristian Rothaermel,,4,3,0,182.88,92.99,,Open Stance
bd5403efbaa445c0,Sean Soriano,,14,8,0,175.26,65.77,177.8,Orthodox
b369533a577fa97c,Dan Christison,The Sandman,20,7,0,203.2,120.2,,Orthodox
a9a314cc77d90b6e,Wade Shipp,The Nightmare,11,5,0,190.5,111.13,,Orthodox
52cae54377b433b7,Nate Quarry,Rock,12,4,0,182.88,83.91,182.88,Open Stance
4e0692ad070976e4,Lyman Good,Cyborg,21,6,0,182.88,77.11,187.96,Orthodox
9c27f3217891f3f0,Kris Moutinho,,14,7,0,170.18,61.23,172.72,Southpaw
150ff4cc642270b9,Max Holloway,Blessed,26,8,0,180.34,65.77,175.26,Orthodox
5ca158b1cc9cb242,Jason Godsey,,16,16,0,187.96,104.33,,Orthodox
6ded9184b2284645,Willie Gates,,12,7,0,172.72,56.7,182.88,Orthodox
06f36cf4bd97ec77,Ed Herman,Short Fuse,27,16,0,185.42,92.99,195.58,Orthodox
f95381efb3051d81,Hugo Viana,Wolverine,8,4,0,167.64,61.23,170.18,Orthodox
78a68f1dade6aaf7,Fabio Cherant,Water Buffalo,7,4,0,185.42,92.99,187.96,Southpaw
8a65fd9ba31fd3f7,Zhang Mingyang,Mountain Tiger,19,6,0,187.96,92.99,190.5,Orthodox
ac7c765882f2c68c,Elise Reed,,8,5,0,160.02,52.16,160.02,Orthodox
f9f07bb5a43535ed,Carlos Condit,The Natural Born Killer,32,14,0,187.96,77.11,190.5,Orthodox
ffc3e6daaa6da0b7,Johnny Bedford,Brutal,21,13,1,177.8,61.23,180.34,Orthodox
bc7230f231701d66,Mike Easton,The Hulk,13,6,0,167.64,61.23,177.8,Southpaw
fd7ab338e4953644,Manolo Zecchini,Angelo Veneziano,11,4,0,172.72,65.77,172.72,Orthodox
eae4aec1a5a8ff01,Tom Egan,,7,5,0,180.34,77.11,,Orthodox
b50a426a33da0012,Sean O'Malley,Suga,18,3,0,180.34,61.23,182.88,Switch
edd8d5d8089a35f8,Frank Lester,,11,6,0,180.34,77.11,,Orthodox
0e21976afc92e4d1,Magnus Cedenblad,Jycken,14,5,0,195.58,83.91,200.66,Orthodox
07a2bdaa0afdd831,Rogerio Bontorin,,16,4,0,165.1,56.7,170.18,Orthodox
c2299ec916bc7c56,Benoit Saint Denis,God of War,14,3,0,180.34,70.31,185.42,Southpaw
cbfd1d34356a004c,Jeff Monson,The Snowman,60,26,1,175.26,112.04,187.96,Orthodox
e8efeb9cf33b1941,Cesar Marscucci,,3,2,0,,,,
2a7afe14b3a0a058,Asbel Cancio,,0,1,0,177.8,102.06,,
82b4e942781b1046,Raulian Paiva,,21,5,0,172.72,61.23,175.26,Orthodox
7ea4a9f07df33a45,Francisco Rivera,Cisco,11,7,0,172.72,61.23,177.8,Orthodox
d3f5d33d61cd00c9,Norma Dumont,The Immortal,12,2,0,170.18,61.23,170.18,Orthodox
baf942f4bcb09894,Moti Horenstein,,1,6,0,193.04,104.33,,Orthodox
0749d968e932df53,Tarec Saffiedine,Sponge,16,7,0,177.8,77.11,177.8,Switch
59aaf2730b84698a,Jesse Sanders,,23,7,0,182.88,77.11,,Orthodox
37d5b176d438d2a5,Karl Roberson,Baby K,9,6,0,185.42,92.99,187.96,Southpaw
ef5dcb10d2bd4b0f,Bogdan Guskov,Czarevitch,17,3,0,190.5,92.99,193.04,Orthodox
b18fb36a4aa00093,John Polakowski,Buckets of Blood,2,2,0,177.8,70.31,,Orthodox
009c4420727149ea,AJ Dobson,,7,3,0,185.42,83.91,193.04,Orthodox
784285b7ae7dd85f,Shane Campbell,Shaolin,14,6,0,182.88,70.31,180.34,Orthodox
8866c6f509c19089,Ryan Hall,The Wizard,9,2,0,177.8,65.77,177.8,Southpaw
2cfba6c837c03ed0,Patchy Mix,No Love,20,2,0,180.34,61.23,177.8,Southpaw
38c626ca912c7bac,Damir Hadzovic,The Bosnian Bomber,14,8,0,175.26,70.31,177.8,Orthodox
59583ff832fe9d68,Krzysztof Soszynski,The Polish Experiment,26,12,1,185.42,92.99,195.58,Open Stance
501b07aec9b8fc2d,Sam Stout,Hands of Stone,20,12,1,175.26,70.31,177.8,Orthodox
3a8176e15b9887c1,Chris Weidman,The All-American,16,8,0,187.96,83.91,198.12,Orthodox
94070f6544c4b2a5,Rodrigo Ruas,,4,5,1,177.8,83.91,,Orthodox
efb9a43415a56d34,Sai Wang,The Fire Kylin,20,6,1,182.88,77.11,,Southpaw
1e4f273069fb9e85,Fares Ziam,Smile Killer,17,4,0,185.42,70.31,190.5,Orthodox
c06d554ce1713fd3,Danny Mitchell,The Cheesecake Assassin,19,9,1,187.96,77.11,,Orthodox
98d961097baaf308,Shane Burgos,Hurricane,15,3,0,180.34,65.77,190.5,Orthodox
c878270af633eb11,Jordan Wright,The Beverly Hills Ninja,12,5,0,187.96,92.99,195.58,Orthodox
1ccf4e7caff270df,Dan Henderson,Hendo,32,15,0,180.34,83.91,187.96,Orthodox
6e92eb1242b46636,Steve Montgomery,The Creepy Weasel,9,5,0,193.04,83.91,,Southpaw
acd9513399a8b09b,Ednaldo Oliveira,Lula,17,3,1,195.58,92.99,,Orthodox
0359313549d230a1,Pete Sell,Drago,10,7,0,180.34,77.11,190.5,Orthodox
b76ed59283d3559c,Tsuyoshi Kohsaka,TK,27,19,2,180.34,102.06,,Orthodox
c3ea8deeba00462b,Pete Spratt,The Secret Weapon,25,23,0,175.26,77.11,,Orthodox
6d1bffff14897645,Santiago Ponzinibbio,Argentine Dagger,31,9,0,182.88,77.11,185.42,Orthodox
6e344b71421103da,Magomed Gadzhiyasulov,,9,1,0,187.96,92.99,190.5,Orthodox
75f871836d41f90f,Justin McCully,The Insane One,11,5,2,185.42,102.06,185.42,Orthodox
e5bda12faabfc850,Luis Henrique,KLB,10,5,0,187.96,110.22,187.96,Orthodox
0d506315895efffc,Sean Pierson,The Punisher,14,6,0,182.88,77.11,193.04,Southpaw
f9d0cae37dabfafc,Ike Villanueva,Hurricane,18,14,0,185.42,92.99,185.42,Orthodox
f59e9e49ef85b469,Jason Young,Shotgun,9,6,0,175.26,65.77,185.42,Orthodox
45bc8f98d62bd096,Jordan Radev,,23,5,0,170.18,83.91,,Southpaw
08a7080ff5904661,Rafael Carino,,2,1,1,203.2,111.13,,Orthodox
5f04e3d58d9ce982,Yves Edwards,,42,22,1,175.26,70.31,185.42,Southpaw
d3de4a24f7eefac8,Doug Evans,,13,10,0,175.26,70.31,,Orthodox
06827d70c53ff0d9,Scott Askham,,14,4,0,190.5,83.91,190.5,Southpaw
3bc3f60b21cddc6a,Azamat Bekoev,Iron,20,3,0,182.88,83.91,182.88,Orthodox
0541480fbf719d86,Houston Alexander,The Assassin,17,15,1,182.88,92.99,182.88,Orthodox
e9e1acc96536bb4f,Ricardo Funch,Golden Boy,9,6,0,177.8,77.11,187.96,Southpaw
3591d0d5d382a381,Francis Carmont,Limitless,25,12,0,190.5,92.99,198.12,Orthodox
4e6738062d469256,Sedriques Dumas,The Reaper,10,3,0,187.96,83.91,200.66,Orthodox
f3a853544e4413c4,Anthony Lapsley,The Recipe,23,7,0,175.26,77.11,,Southpaw
46d0a888d87d91ac,Abu Azaitar,Captain Morocco,14,4,1,175.26,83.91,193.04,Orthodox
af65aa688d13eedf,Joe Solecki,,13,6,0,175.26,70.31,177.8,Orthodox
a331233f597090a5,Bryan Barberena,Bam Bam,18,12,0,182.88,83.91,182.88,Southpaw
9f5e3c20ce40b344,Klaudia Sygula,,7,2,0,172.72,61.23,175.26,Orthodox
7af33fc4435017f1,Brady Hiestand,Bam Bam,9,2,0,172.72,61.23,180.34,Orthodox
7138a15258dabf20,Bruna Brasil,,10,5,1,167.64,52.16,165.1,Orthodox
029afd138865d20a,Rafael Alves,The Turn,20,12,0,172.72,70.31,172.72,Orthodox
55f80a8aeffcdb33,Dustin Pague,The Disciple,12,11,0,175.26,61.23,187.96,Orthodox
dbaaf42313af90fa,Joe Doerksen,El Dirte,51,16,0,182.88,83.91,190.5,Orthodox
80fa8218c99f9c58,Amanda Nunes,The Lioness,23,5,0,172.72,61.23,175.26,Orthodox
7195e2a932686f82,Nick Roehrick,,7,1,0,187.96,92.99,,Orthodox
1b38a2b897f6209c,Felipe Silva,,8,2,0,182.88,70.31,195.58,Orthodox
e14b5aa06eea9653,Abel Trujillo,Killa,15,8,0,172.72,70.31,177.8,Orthodox
5f2f0da6fd6a84fd,Andrei Semenov,,34,9,2,182.88,83.91,,Orthodox
523af801b3429015,Allan Zuniga,Tigre,13,1,0,170.18,70.31,177.8,Orthodox
866fd7b1a6c90e7f,Dusko Todorovic,Thunder,12,6,0,185.42,83.91,187.96,Orthodox
399afbabc02376b5,Tom Aspinall,,15,3,0,195.58,116.12,198.12,Orthodox
4bcb6eb12b4ad4aa,Vitor Miranda,Lex Luthor,12,5,0,185.42,83.91,195.58,Orthodox
1d239d571e342453,Germaine de Randamie,The Iron Lady,10,5,0,175.26,61.23,180.34,Orthodox
668222c99c5c311d,Matt Lucas,Luke Duke,15,3,0,185.42,92.99,,
86dfed7cc24a9fa7,Matt Serra,The Terra,11,7,0,167.64,77.11,172.72,Orthodox
a4a80dd7336ffd59,Melissa Gatto,,9,2,2,165.1,61.23,175.26,Orthodox
67f272324a030d00,Misha Cirkunov,,15,9,0,190.5,92.99,195.58,Orthodox
18aecaf50f52e4c3,Phillip Miller,,16,0,0,180.34,83.91,,Orthodox
8d11d9c13e2ccdf7,Muhammad Naimov,Hillman,13,3,0,175.26,65.77,177.8,Orthodox
972c456ff38b2015,Claudio Ribeiro,,11,5,0,185.42,83.91,195.58,Orthodox
dc950d59dc590aca,Ebenezer Fontes Braga,Pitbull,13,7,2,182.88,90.26,,Orthodox
1e35aa8955794580,Ulysses Gomez,Useless,9,5,0,167.64,56.7,,Orthodox
cda1099995b46cc2,Genaro Valdez,Rayadito,10,3,0,175.26,70.31,182.88,Orthodox
f53d4f21d1b5f2dc,Diego Ferreira,,19,6,0,175.26,70.31,187.96,Orthodox
d4f364dd076bb0e2,Cung Le,,9,3,0,175.26,83.91,177.8,Southpaw
ac40f7e3cbecdda4,Parker Porter,,14,9,0,182.88,120.2,190.5,Orthodox
a6cba6bb66c1a8c9,Danny Roberts,Hot Chocolate,18,8,0,185.42,77.11,187.96,Southpaw
173acb3f920082b8,Roland Delorme,,9,5,0,175.26,61.23,180.34,Orthodox
6d35bf94f7d30241,Amir Albazi,The Prince,17,2,0,165.1,56.7,172.72,Orthodox
2b6d855c6e280fb1,Alex Nicholson,The Spartan,7,4,0,193.04,83.91,195.58,Orthodox
e8fe9c15d348e778,Daniel Barez,,17,7,0,167.64,56.7,167.64,Orthodox
ec2d13a87d3d9541,Sheldon Westcott,,10,3,1,185.42,77.11,180.34,Southpaw
68c6cd5287b473a7,Dean Lister,The Boogeyman,13,7,0,185.42,83.91,190.5,Orthodox
6370c1c1e12723d5,Marcin Prachnio,,17,8,0,190.5,92.99,187.96,Orthodox
ecdf14f4f8643d39,Byron Bloodworth,,6,3,0,172.72,61.23,,Orthodox
68d76fd9ecf7431d,Luke Caudillo,Lil' Hulk,17,17,0,170.18,70.31,,Orthodox
da97d6c97d09c030,Charles McCarthy,Chainsaw,10,5,0,177.8,83.91,180.34,Orthodox
7279654c7674cd24,Klidson Abreu,White Bear,15,4,0,182.88,92.99,187.96,Orthodox
f9ab66e67240db7b,Joselyne Edwards,La Pantera,15,6,0,172.72,61.23,177.8,Orthodox
e50cd77732d39967,Aisling Daly,Ais the Bash,16,6,0,157.48,52.16,162.56,Orthodox
775bad6d700d2302,David Roberts,,5,8,0,185.42,77.11,,Orthodox
c3c23c99477c041b,Frank Hamaker,,1,0,0,,,,
ba280572acfba13f,Matt Mitrione,,12,5,0,190.5,120.2,208.28,Switch
2f13e4020cea5b38,Raphael Assuncao,,28,10,0,165.1,61.23,167.64,Orthodox
23ab42947c1990e3,Ron van Clief,The Black Dragon,0,1,0,177.8,86.18,,Orthodox
02f8fedc18cbd26c,Emily Ducote,Gordinha,13,9,0,157.48,52.16,160.02,Orthodox
a12a8314adc1c1c9,Laureano Staropoli,Pepi,9,5,0,185.42,83.91,180.34,Orthodox
c6a33ff198aaaeeb,Stephan Bonnar,The American Psycho,15,9,0,193.04,92.99,200.66,Orthodox
95eb112a85601a0a,Jutaro Nakao,,25,19,4,175.26,77.11,,Southpaw
767755fd74662dbf,Khamzat Chimaev,Borz,14,0,0,187.96,83.91,190.5,Orthodox
39cc64bf0a269db9,Niklas Backstrom,,11,3,0,185.42,65.77,,Orthodox
4679a38cced7c64a,Yuri Vaulin,,0,1,0,193.04,89.36,,Southpaw
7d09200f6a77b20e,Colin Fletcher,The Freakshow,14,8,0,187.96,70.31,,Orthodox
56fcb2c4d99f9d1b,Mike Grundy,,12,4,0,170.18,65.77,182.88,Orthodox
32be4b7f7de1c905,Chico Camus,The King,17,7,0,167.64,56.7,167.64,Orthodox
36b8f265bcd1b7a4,Abus Magomedov,,28,6,1,187.96,83.91,198.12,Orthodox
a24e080000fa7a35,Darrel Gholar,,5,6,0,172.72,88.0,,Orthodox
9450848a71d53776,Lorenz Larkin,The Monsoon,18,6,0,180.34,77.11,182.88,Orthodox
1a9480fc288e55d7,Don'Tale Mayes,Lord Kong,11,9,0,198.12,117.93,205.74,Orthodox
7215953cd5c6254d,Ross Pointon,The Gladiator,6,17,0,172.72,77.11,,Orthodox
917a5cb9821df261,Jeremy Kimball,,15,8,0,182.88,92.99,182.88,Switch
2c5a0b8317f8f27a,Roque Martinez,,15,8,2,177.8,113.4,182.88,Orthodox
ff62013d2fce6d13,Nazim Sadykhov,Black Wolf,11,1,1,177.8,70.31,175.26,Southpaw
05b43e0ead3df345,Kailin Curran,,4,5,0,162.56,52.16,165.1,Orthodox
9583662df31d943f,Luigi Fioravanti,,26,15,0,172.72,77.11,177.8,Orthodox
bf2c8e01b07d3eb1,Myktybek Orolbai,,14,2,1,177.8,70.31,187.96,Orthodox
3253b16d38ae087d,Julianna Pena,The Venezuelan Vixen,13,6,0,167.64,61.23,175.26,Orthodox
d21113c9ff3788ae,Peter Barrett,Slippery,11,5,0,177.8,65.77,185.42,Southpaw
633a45d131192ffe,Kajan Johnson,Ragin',23,13,1,180.34,70.31,190.5,Orthodox
ff6a1f63c254127e,Albert Tumenov,Einstein,18,4,0,180.34,77.11,185.42,Orthodox
c3bd649a9194e50c,Jeremy Larsen,,8,5,0,177.8,65.77,177.8,Orthodox
fae67903c4fe636b,Antonio Braga Neto,,9,3,0,190.5,83.91,195.58,Orthodox
a495f599e787614f,Alonzo Menifield,Atomic,17,5,1,182.88,92.99,193.04,Orthodox
d468288756ae3982,Renato Sobral,Babalu,37,11,0,185.42,92.99,190.5,Orthodox
9b7694d064a8a0ad,Rustam Khabilov,Tiger,24,4,0,172.72,70.31,185.42,Orthodox
971246648e162f0d,Chase Hooper,The Dream,16,3,1,185.42,70.31,187.96,Southpaw
5a6e4d2f0c76a242,Manuel Rodriguez,Chalate,11,5,0,175.26,77.11,,Orthodox
c7d7fda69ec410d3,Kamuela Kirk,The Jawaiian,12,6,0,177.8,70.31,190.5,Switch
c5a126ace82a6025,Anthony Birchak,El Toro,16,8,0,172.72,61.23,175.26,Orthodox
86bace9e4ad85542,Xiao Long,,27,9,0,172.72,61.23,177.8,Orthodox
5b8ba8f5512893b1,Matt Sayles,,8,4,0,170.18,70.31,172.72,Orthodox
97a6bbe6e6566a94,Francisco Trevino,Sitkayan,13,3,0,175.26,70.31,177.8,Orthodox
